종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"379790","RISE 유로스탁스50(H)","14995","120","0.81","14988.39","15100","15120","14950","8483","127822092","8247250000","0","550000","EURO STOXX 50 Index","5404.18","0.00","0.00"
"488480","RISE 일본섹터TOP4Plus","10325","45","0.44","10312.20","10280","10385","10215","3676","37827555","7227500000","0","700000","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","2152.89","0.00","0.00"
"385540","RISE 종합채권(A-이상)액티브","109480","15","0.01","109480.18","109485","109485","109375","3182","348202020","1385797840000","0","12658000","KIS 종합채권 지수(A-이상)(총수익지수)","126.39","0.00","0.00"
"183710","RISE 주식혼합","39835","345","0.87","39995.45","39835","39835","39835","1","39835","7967000000","0","200000","주식국채혼합(주식형)지수","1637.62","22.67","1.40"
"310080","RISE 중국MSCI China(H)","10265","70","0.69","10297.78","10220","10390","10220","15725","162222005","12318000000","0","1200000","MSCI China NTR Index(USD) (Net Total Return)","612.93","3.74","0.61"
"463300","RISE 중국본토CSI300","11230","-30","-0.27","11245.07","11465","11465","11230","14188","160465405","47166000000","0","4200000","CSI 300 Index","0.00","-4006.56","-100.00"
"174360","RISE 중국본토대형주CSI100","19420","-145","-0.74","19429.77","19615","19995","19420","15801","310127262","71854000000","0","3700000","CSI A100","3841.43","0.00","0.00"
"136340","RISE 중기우량회사채","106930","10","0.01","106918.26","106930","106950","106895","2120","226652105","93136030000","0","871000","KOBI 크레딧 지수(총수익)","15858.85","-3.59","-0.02"
"281990","RISE 중소형고배당","11930","45","0.38","11994.24","11990","11995","11895","2037","24307930","5965000000","0","500000","FnGuide 중소형고배당포커스 지수","11470.01","98.69","0.87"
"272570","RISE 중장기국공채액티브","110205","-30","-0.03","110203.90","110195","110205","110140","12","1321890","25787970000","0","234000","KIS 종합채권국공채4~5Y지수","149.52","0.00","0.00"
"250730","RISE 차이나HSCEI(H)","10705","40","0.38","10710.78","10710","10840","10620","38351","411007465","24621500000","0","2300000","Hang Seng China H","8946.86","68.87","0.78"
"291680","RISE 차이나H선물인버스(H)","8050","-50","-0.62","8093.49","8300","8490","8030","5721","46360280","4025000000","0","500000","Hang Seng China Enterprises Futures Index(Price Return)","11211.52","38.80","0.35"
"371150","RISE 차이나항셍테크","9265","-20","-0.22","9258.65","9385","9425","9170","17300","160771335","14824000000","0","1600000","Hang Seng TECH Index","5882.69","1.91","0.03"
"183700","RISE 채권혼합","61635","105","0.17","61795.80","61635","61635","61635","7","432435","14792400000","0","240000","주식국채혼합(채권형)지수","1641.34","9.66","0.59"
"388280","RISE 컨택트대표","6410","25","0.39","6446.02","6405","6425","6405","2082","13364945","34614000000","0","5400000","FnGuide 컨택트대표 지수(시장가격지수)","603.44","4.98","0.83"
"498860","RISE 코리아금융고배당","9870","135","1.39","9891.07","9785","9870","9765","2423","23809039","5428500000","0","550000","iSelect 코리아 금융 고배당 지수","1503.66","20.20","1.36"
"495050","RISE 코리아밸류업","10215","165","1.64","10256.26","10170","10250","10170","7680","78459670","45967500000","0","4500000","코리아 밸류업 지수","1039.47","20.53","2.01"
"270810","RISE 코스닥150","12395","270","2.23","12470.29","12205","12420","12130","90003","1102142889","91723000000","0","7400000","코스닥 150","1256.74","31.62","2.58"
"278240","RISE 코스닥150선물레버리지","9050","415","4.81","9064.70","8800","9050","8650","56025","492257060","77830000000","0","8600000","F-코스닥150 지수","1466.53","25.36","1.76"
"275750","RISE 코스닥150선물인버스","3770","-100","-2.58","3771.74","3855","3870","3770","1810","6903025","2262000000","0","600000","F-코스닥150 지수","1466.53","25.36","1.76"
"302450","RISE 코스피","27220","410","1.53","27255.14","27035","27220","26990","20687","560724350","129295000000","0","4750000","코스피","2610.64","44.28","1.73"
"0013R0","RISE 테슬라미국채타겟커버드콜혼합(합성)","9215","45","0.49","9216.26","9170","9250","9170","103812","956544310","11979500000","0","1300000","KEDI 테슬라미국30년국채15%타겟프리미엄 혼합지수(TR)","2298.91","0.00","0.00"
"334690","RISE 팔라듐선물(H)","4915","0","0.00","4933.66","4895","4920","4885","8836","43256859","4915000000","0","1000000","S&P GSCI Palladium Excess Return Index","582.49","1.84","0.32"
"334700","RISE 팔라듐선물인버스(H)","5830","40","0.69","5805.14","5805","5850","5775","1063","6165780","2915000000","0","500000","S&P GSCI Palladium Excess Return Index","582.49","1.84","0.32"
"427120","RISE 플랫폼테마","6862","17","0.25","6876.04","6870","6895","6820","858","5887922","3705480000","0","540000","FnGuide 플랫폼테마 지수(시장가격지수)","992.42","6.02","0.61"
"253280","RISE 헬스케어","14885","385","2.66","14869.44","14685","14885","14510","13849","203704530","7442500000","0","500000","FnGuide 헬스케어 지수","3757.94","84.41","2.30"
"253290","RISE 헬스케어채권혼합","12270","40","0.33","12302.43","12190","12300","12180","7761","94974430","14724000000","0","1200000","FnGuide 헬스케어 채권혼합 지수","2143.88","13.61","0.64"
"411540","SOL 200 Top10","8275","55","0.67","8294.77","8255","8290","8255","312","2579850","7447500000","0","900000","코스피 200 Top 10 지수","1260.15","13.42","1.08"
"295040","SOL 200TR","12815","240","1.91","12846.82","12705","12830","12705","14839","189753680","213369750000","0","16650000","코스피 200 TR","450.92","9.60","2.18"
"462540","SOL 25-09 회사채(AA-이상)액티브","53975","-5","-0.01","53978.37","53985","53985","53975","476","25696810","131159250000","0","2430000","KAP 25-09 크레딧 채권지수(AA- 이상, 총수익)","107.31","0.00","0.00"
"488980","SOL 26-12 회사채(AA-이상)액티브","51215","5","0.01","51219.50","51215","51215","51210","1909","97768625","204962430000","0","4002000","KAP 26-12 크레딧 채권지수(AA-이상, 총수익)","105.76","0.00","0.00"
"455860","SOL 2차전지소부장Fn","4005","-15","-0.37","4024.16","4030","4080","3990","305738","1230078855","127158750000","0","31750000","FnGuide 2차전지 소부장 지수(PR)","2478.18","4.09","0.17"
"455850","SOL AI반도체소부장","11850","155","1.33","11812.49","11840","11920","11730","918169","10870734973","277290000000","0","23400000","FnGuide AI 반도체 소부장 지수","2010.05","27.46","1.39"
"497880","SOL CD금리&머니마켓액티브","50090","0","0.00","50088.96","50090","50095","50085","15967","799815043","71328160000","0","1424000","KAP CD&단기자금시장지수(PR)","116.28","0.00","0.00"
"444200","SOL KEDI메가테크액티브","17455","500","2.95","17496.90","17075","17465","17065","18355","319248370","16582250000","0","950000","KEDI 메가테크지수(PR)","3151.82","112.54","3.70"
"363510","SOL KIS단기통안채","109820","15","0.01","109819.97","109820","109820","109820","1","109820","22073820000","0","201000","KIS 단기통안채 Index(총수익)","12362.81","0.94","0.01"
"292500","SOL KRX300","16795","315","1.91","16825.02","16685","16795","16685","196","3286675","8397500000","0","500000","KRX 300","1611.71","34.77","2.20"
"404650","SOL KRX기후변화솔루션","9855","60","0.61","9888.61","9885","9950","9855","68","673000","5913000000","0","600000","KRX 기후변화 솔루션지수","1879.46","18.77","1.01"
"490480","SOL K방산","18200","920","5.32","18218.18","17375","18285","17345","237541","4260620326","54600000000","0","3000000","KEDI K방산 지수(PR)","3882.50","203.55","5.53"
"0022T0","SOL 골드커버드콜액티브","10205","-35","-0.34","10214.97","10250","10250","10160","277240","2828397630","8164000000","0","800000","KEDI 골드인컴프리미엄 지수(NTR)","2197.02","0.00","0.00"
"438570","SOL 국고채10년","108525","-70","-0.06","108604.55","108505","108560","108430","235","25492065","123935550000","0","1142000","KAP 국고채10년지수(총수익지수)","116.75","0.07","0.06"
"474390","SOL 국고채30년액티브","57615","40","0.07","57575.68","57475","57615","57445","313","17996075","11523000000","0","200000","KAP 국고채30년 지수(TR)","105.39","0.00","0.00"
"438560","SOL 국고채3년","102115","180","0.18","102040.90","101945","102145","101935","19","1938185","18687045000","0","183000","KAP 국고채3년지수(총수익지수)","119.42","-0.03","-0.03"
"400590","SOL 글로벌탄소배출권선물ICE(합성)","12000","110","0.93","12055.61","11970","12050","11930","4002","47804860","9600000000","0","800000","ICE Global Carbon Futures Index(Excess Return)","551.50","0.00","0.00"
"484880","SOL 금융지주플러스고배당","11175","180","1.64","11208.82","11075","11175","11070","60461","672682076","52522500000","0","4700000","FnGuide 금융지주플러스고배당 지수(PR)","1541.13","27.37","1.81"
"484890","SOL 머니마켓액티브","51265","-5","-0.01","51273.62","51275","51275","51265","35441","1817109000","12611190000","0","246000","KAP 시가 MMF 지수(TR)","116.82","0.00","0.00"
"461600","SOL 미국30년국채액티브(H)","9140","20","0.22","9079.51","9155","9155","9115","20916","191047490","51641000000","0","5650000","KAP 미국채 20Y+ 지수(시장가격)","62.37","0.00","0.00"
"473330","SOL 미국30년국채커버드콜(합성)","9885","-25","-0.25","9879.88","9910","9930","9865","258179","2554328735","225378000000","0","22800000","KEDI 미국 국채 20년+ 커버드콜 지수(NTR)","996.46","0.00","0.00"
"494210","SOL 미국500타겟커버드콜액티브","9855","10","0.10","9962.22","9905","9905","9835","109859","1085648164","8869500000","0","900000","KEDI 미국퀄리티500+월1%프리미엄 지수(NTR)","2314.61","0.00","0.00"
"479620","SOL 미국AI반도체칩메이커","9480","125","1.34","9531.64","9570","9570","9445","3300","31303215","23700000000","0","2500000","Solactive US AI Semiconductor Chip Makers Index(PR)","4385.67","0.00","0.00"
"481180","SOL 미국AI소프트웨어","12205","165","1.37","12317.37","12330","12330","12205","187300","2295132377","302073750000","0","24750000","KEDI 미국 AI 소프트웨어지수(PR)","3832.69","0.00","0.00"
"486450","SOL 미국AI전력인프라","12310","210","1.74","12412.34","12460","12460","12270","368328","4548056309","156337000000","0","12700000","KEDI 미국AI전력인프라 지수(PR)","6125.86","0.00","0.00"
"433330","SOL 미국S&P500","16855","60","0.36","16984.52","16890","16955","16840","32163","543200537","131469000000","0","7800000","S&P 500","5638.94","0.00","0.00"
"399110","SOL 미국S&P500ESG","15735","70","0.45","15829.05","15915","15915","15700","27424","431618705","67660500000","0","4300000","S&P500 Scored&Screened(PR)","489.92","0.00","0.00"
"499150","SOL 미국S&P500엔화노출(H)","9510","15","0.16","9579.90","9510","9570","9505","2338","22252640","10461000000","0","1100000","S&P500 Yen Hedged Index(PR)","2428.16","0.00","0.00"
"447620","SOL 미국TOP5채권혼합40 Solactive","13020","75","0.58","13050.37","13015","13120","12975","24180","314568457","53382000000","0","4100000","Solactive US TOP5 Balanced40 Index","1666.94","0.00","0.00"
"476030","SOL 미국나스닥100","11930","55","0.46","12020.84","11935","12000","11910","37791","451542101","37579500000","0","3150000","NASDAQ 100","19704.64","0.00","0.00"
"446720","SOL 미국배당다우존스","11610","5","0.04","11668.51","11630","11665","11595","208530","2424254956","772065000000","0","66500000","Dow Jones U.S. Dividend 100 Price Return Index","5822.74","0.00","0.00"
"452360","SOL 미국배당다우존스(H)","11105","30","0.27","11161.43","11125","11135","11105","142676","1586558675","235426000000","0","21200000","Dow Jones U.S. Dividend 100 Price Return Index","5822.74","0.00","0.00"
"493420","SOL 미국배당다우존스TR","10620","0","0.00","10680.78","10690","10690","10610","19825","210822300","32922000000","0","3100000","Dow Jones U.S. Dividend 100 Index(TR)","14326.88","0.00","0.00"
"490490","SOL 미국배당미국채혼합50","10450","-35","-0.33","10480.70","10535","10535","10440","201734","2112231191","250800000000","0","24000000","KRX 다우존스 미국배당국채 혼합지수","1273.04","0.00","0.00"
"0023A0","SOL 미국양자컴퓨팅TOP10","11800","1210","11.43","11831.28","11830","11865","11675","483319","5701664238","11800000000","0","1000000","KEDI 미국양자컴퓨팅 TOP10(PR)","4046.70","0.00","0.00"
"481190","SOL 미국테크TOP10","11800","75","0.64","11910.15","12065","12065","11800","161024","1906975351","148090000000","0","12550000","Solactive US Tech TOP 10 Custom Index(PR)","1942.11","0.00","0.00"
"481200","SOL 미국테크TOP10인버스(합성)","8405","-145","-1.70","8381.90","8300","8455","8300","1794","15051385","6724000000","0","800000","Solactive US Tech TOP 10 Custom Index(PR)","1942.11","0.00","0.00"
"475300","SOL 반도체전공정","8300","200","2.47","8293.77","8240","8340","8147","82657","682779734","13695000000","0","1650000","FnGuide 반도체 전공정 지수(PR)","1605.55","42.31","2.71"
"475310","SOL 반도체후공정","10810","110","1.03","10801.61","10830","10965","10740","58859","638744101","9729000000","0","900000","FnGuide 반도체 후공정 지수(PR)","3205.18","31.83","1.00"
"400580","SOL 유럽탄소배출권선물S&P(H)","10310","40","0.39","10413.41","10315","10390","10310","3537","36496845","9279000000","0","900000","S&P GSCI Carbon Emission Allowances(EUA)(EUR)ER","217.50","-1.87","-0.85"
"459370","SOL 유럽탄소배출권선물인버스ICE(H)","11850","-45","-0.38","11829.54","11815","11855","11800","378","4464182","5925000000","0","500000","ICE EUA Carbon Futures Custom Roll Index(Excess Return)","1189.42","0.00","0.00"
"464610","SOL 의료기기소부장Fn","10225","65","0.64","10221.10","10260","10260","10155","12975","132254860","7668750000","0","750000","FnGuide 의료기기소부장지수(PR)","1685.86","1.51","0.09"
"466930","SOL 자동차TOP3플러스","10540","85","0.81","10566.01","10520","10580","10485","29042","305754075","38998000000","0","3700000","FnGuide 자동차TOP3플러스지수(PR)","1645.59","10.94","0.67"
"464600","SOL 자동차소부장Fn","9185","15","0.16","9223.61","9255","9255","9180","770","7081045","7807250000","0","850000","FnGuide 자동차소부장지수(PR)","1217.39","8.39","0.69"
"0005D0","SOL 전고체배터리&실리콘음극재","11890","45","0.38","11876.30","11965","12070","11785","337308","4024787101","20213000000","0","1700000","FnGuide 전고체배터리&실리콘음극재 지수(PR)","1792.88","-1.66","-0.09"
